Time (s),Math 1 (V)
-9.5525,-0.006923191271108221
-9.550000000000001,-0.00225770340231154
-9.547499999999999,0.004432015289447257
-9.545,0.01768971602804769
-9.5425,0.02370642187775146
-9.539999999999999,-0.02820105760929311
-9.5375,-0.02173174858218113
-9.535,0.001670067623720631
-9.532500000000001,0.0003127349564534603
-9.529999999999999,0.001864594159987656
-9.5275,0.01441231538738477
-9.525,0.0108400958473719
-9.522500000000001,0.00328960122406737
-9.52,-0.0005118995052103745
-9.5175,-0.00157915722324835
-9.515000000000001,-0.009823946633059525
-9.512499999999999,-0.01086215399190874
-9.51,-0.004839854093618218
-9.5075,-0.0009423402020974162
-9.505000000000001,0.009230573928389132
-9.5025,0.02390182012266377
-9.5,-0.006059214134129901
-9.4975,-0.01155352122143469
-9.494999999999999,-0.008873026224963944
-9.4925,0.001864906459361404
-9.49,-0.005916244036717222
-9.487500000000001,0.002306212236824158
-9.484999999999999,0.008399267140913271
-9.4825,-0.003482002525790628
-9.48,0.008802418985518572
-9.477499999999999,-0.001172502400694956
-9.475,-0.004039585526490055
-9.4725,-0.003417723625054362
-9.470000000000001,-0.004002166249825742
-9.467499999999999,-0.00263403731789652
-9.465,0.003103529264081201
-9.4625,0.01018334996026855
-9.460000000000001,0.006440010638117222
-9.4575,0.002677250270743908
-9.455,-0.006001836520848415
-9.452500000000001,-0.002298134448215508
-9.449999999999999,-0.01079825987956104
-9.4475,-0.005161784185081147
-9.445,0.01361788132274793
-9.442500000000001,0.008180354296662581
-9.44,-0.00107964982666591
-9.4375,-0.001618254360550265
-9.435,-0.001165821567151025
-9.432499999999999,-0.02182406922744936
-9.43,0.001077017630550197
-9.4275,0.01679584779581728
-9.425000000000001,0.004844101169457228
-9.422499999999999,0.003221314495610621
-9.42,0.001422384042423791
-9.4175,-0.001859168986063837
-9.414999999999999,-0.006479837390685002
-9.4125,-0.009742394331215716
-9.41,0.007859766498049764
-9.407500000000001,0.01065772369615565
-9.404999999999999,-0.05211187655569775
-9.4025,0.01748819981382826
-9.4,0.02747935635406894
-9.397500000000001,0.01157264959623151
-9.395,0.001751013223024893
-9.3925,-0.02134458497674606
-9.390000000000001,-0.01220180268592978
-9.387499999999999,0.006243061879654985
-9.385,0.01420615079592063
-9.3825,0.009186232766595508
-9.380000000000001,0.003925479711785815
-9.3775,-0.005740401894027317
-9.375,-0.02160563420854818
-9.3725,-0.02058295400625101
-9.369999999999999,0.0218190273031714
-9.3675,0.01679999077207756
-9.365,0.002186872027373502
-9.362500000000001,0.0007146738428178419
-9.359999999999999,-0.00856089247497231
-9.3575,-0.001930209373709739
-9.355,0.003160245998637117
-9.352499999999999,-0.004882824467596654
-9.35,-0.005656986389386854
-9.3475,-0.003705849760155215
-9.345000000000001,0.004771055539151256
-9.342499999999999,0.01211277962356631
-9.34,0.005576818254754676
-9.3375,-0.009411888650644695
-9.335000000000001,-0.0001003830198163958
-9.3325,-0.01822168603508039
-9.33,-0.0001346371535299335
-9.327500000000001,0.003820524196019656
-9.324999999999999,0.01002620587674769
-9.3225,0.01455859155799769
-9.32,0.001878167034693885
-9.317500000000001,-0.005208545014078058
-9.315,-0.01191602108097287
-9.3125,-0.003119048673484732
-9.31,-0.00747439635680973
-9.307499999999999,0.000372056495576869
-9.305,0.01134797977357913
-9.3025,0.01482782714901584
-9.300000000000001,-0.002561454561367372
-9.297499999999999,0.003274598546892657
-9.295,-0.01094389885859621
-9.2925,-0.01566240768966079
-9.289999999999999,-0.004739391226572016
-9.2875,0.01138463177983749
-9.285,0.01018689682931358
-9.282500000000001,-0.002696314916904226
-9.279999999999999,0.00894729580422721
-9.2775,0.00295506095092883
-9.275,-0.004449241798434012
-9.272500000000001,-0.01581197582935038
-9.27,-0.002792423061084527
-9.2675,0.0005115028765463311
-9.265000000000001,0.01842452941044063
-9.262499999999999,-0.01044333034703358
-9.26,-0.01598757607888948
-9.2575,0.01179865309210698
-9.255000000000001,0.01007376677004734
-9.2525,-0.002940982063751527
-9.25,-0.006130706737517842
-9.2475,0.001579543681142501
-9.244999999999999,0.003532776976660583
-9.2425,0.002804219515107972
-9.24,0.007845553257849634
-9.237500000000001,0.004335684686020377
-9.234999999999999,-0.004906763765834456
-9.2325,-0.0337150117752492
-9.23,-0.006760455760217847
-9.227499999999999,0.01549668855909901
-9.225,0.01686390334150513
-9.2225,0.01923961378700904
-9.220000000000001,-0.008746359512145131
-9.217499999999999,-0.004027181308028985
-9.215,-0.005134277825232626
-9.2125,-0.007751117832933076
-9.210000000000001,-0.007722832056839329
-9.2075,-0.0004445818988445244
-9.205,0.006407989564977849
-9.202500000000001,0.01044257251315842
-9.199999999999999,-0.002922814855498937
-9.1975,0.01715426047955849
-9.195,-0.010496178802956
-9.192500000000001,-0.01986684715065662
-9.19,-0.01097904880706749
-9.1875,0.006903306016910419
-9.185,0.01654748433521885
-9.182499999999999,0.01542644986436439
-9.18,0.0005226322065971842
-9.1775,-0.006775841608314684
-9.175000000000001,-0.01506827156148041
-9.172499999999999,-0.01194788879974301
-9.17,-0.004115386377727088
-9.1675,0.006481908183368063
-9.164999999999999,0.01598873319453565
-9.1625,0.02567229029808177
-9.16,-0.002389850553621274
-9.157500000000001,-0.01931633890264165
-9.154999999999999,-0.01528856809314262
-9.1525,-0.003722552550194038
-9.15,-0.0005399008610309313
-9.147500000000001,0.01349043157667759
-9.145,0.004393131725713957
-9.1425,0.006024375856281457
-9.140000000000001,0.002089024761959874
-9.137499999999999,-3.857385176766287e-05
-9.135,-0.01136487948016121
-9.1325,-0.01495492122645121
-9.130000000000001,-0.006058473741743751
-9.1275,0.005652291990229283
-9.125,0.01160139128794899
-9.1225,0.00692736524780696
-9.119999999999999,0.0005376181373312843
-9.1175,0.0003241835148516833
-9.115,0.000126437103156898
-9.112500000000001,-0.008494591220870254
-9.109999999999999,-0.008050923108636112
-9.1075,-0.0005060846462937117
-9.105,0.01496510399583762
-9.102499999999999,0.005772194144279433
-9.1,-0.005925593239592448
-9.0975,0.003121402518844015
-9.095000000000001,-0.005714085852912852
-9.092499999999999,-0.006427759312786516
-9.09,-0.004155454312903687
-9.0875,0.004604088609487501
-9.085000000000001,0.01423166390020478
-9.0825,0.009756611175385501
-9.08,-0.0146831729453179
-9.077500000000001,0.002042274272848267
-9.074999999999999,-0.001685870461705387
-9.0725,-0.01290238212180756
-9.07,-0.01160252570182017
-9.067500000000001,0.00612043204368725
-9.065,0.01814364332976273
-9.0625,0.01293941294064901
-9.06,-0.00235422169001783
-9.057499999999999,-0.008659153165444003
-9.055,-0.003126319286835355
-9.0525,-0.01069330781864939
-9.050000000000001,-0.009039640866898555
-9.047499999999999,0.003547516890888633
-9.045,0.006357844622194106
-9.0425,0.004811727764482304
-9.039999999999999,0.01730229706453219
-9.0375,0.006203116764452414
-9.035,-0.02756272008657113
-9.032500000000001,-0.01104261510976375
-9.029999999999999,0.003029364040657499
-9.0275,0.01078985155767645
-9.025,-0.001469188524276477
-9.022500000000001,0.01415612479955992
-9.02,0.007456949892909442
-9.0175,-0.006193964578167701
-9.015000000000001,-0.0147046778418172
-9.012499999999999,-0.01179904836342096
-9.01,0.002283045894807012
-9.0075,0.01671766254974423
-9.005000000000001,0.01074768006109809
-9.0025,-0.006071714362246995
-9,-0.0008012911256905995
-8.9975,0.003394874292501335
-8.994999999999999,-0.01141722294338667
-8.9925,-0.02252805590157649
-8.99,0.003830426421116579
-8.987500000000001,0.01112071263013245
-8.984999999999999,0.01133433363281508
-8.9825,0.01123207606593288
-8.98,0.002558723613108306
-8.977499999999999,-0.003458071621290339
-8.975,-0.006239643085352079
-8.9725,-0.01110940344666366
-8.970000000000001,-0.008394164987648079
-8.967499999999999,-0.006337394187989491
-8.965,-0.005303331567950401
-8.9625,0.03538824819642997
-8.960000000000001,0.02024709939138471
-8.9575,-0.01184484057007723
-8.955,-0.009410719822721412
-8.952500000000001,-0.01768283568658858
-8.949999999999999,-0.01140819673522082
-8.9475,-0.0006086044212692633
-8.945,0.01173467058726053
-8.942500000000001,0.01339285569340479
-8.94,0.008715348577926413
-8.9375,-0.0005002438379791159
-8.935,-0.007629618652736966
-8.932499999999999,-0.01553226159693368
-8.93,-0.01210075045222938
-8.9275,0.004400893712652555
-8.925000000000001,0.02306782403068168
-8.922499999999999,0.01177585240156977
-8.92,-0.01997766881694888
-8.9175,0.004883231379032311
-8.914999999999999,0.004883875565285756
-8.9125,-0.01190821991537379
-8.91,0.002029902236156833
-8.907500000000001,-0.0004960852497430659
-8.904999999999999,0.003108520309081799
-8.9025,0.009475404873234441
-8.9,0.005770889927450424
-8.897500000000001,-0.001970489136151951
-8.895,-0.01441359506635431
-8.8925,-0.006553135968231112
-8.890000000000001,0.002879043893872161
-8.887499999999999,-0.0014805347996446
-8.885,0.004023759176536979
-8.8825,0.002160714109343993
-8.880000000000001,0.0006958877397184428
-8.8775,0.01694732340309356
-8.875,0.01361969313181969
-8.8725,-0.02895771636932342
-8.869999999999999,-0.04885296671375333
-8.8675,0.01675440398040007
-8.865,0.03420695982029364
-8.862500000000001,0.007527923466883597
-8.859999999999999,-0.004304925631193642
-8.8575,0.00193770546258645
-8.855,-0.003117440629531177
-8.852499999999999,-0.00783792107963209
-8.85,-0.008476950007899177
-8.8475,0.0009997973173691429
-8.845000000000001,0.005894701976522318
-8.842499999999999,0.009477180595087918
-8.84,-0.005788333245037061
-8.8375,0.002015816999154961
-8.835000000000001,0.005956408931314861
-8.8325,-0.009941220967196048
-8.83,-0.01348457667933606
-8.827500000000001,0.005485397670497256
-8.824999999999999,0.01179297543685507
-8.8225,0.009290057978857454
-8.82,0.002701324823676837
-8.817500000000001,-0.006929154594913974
-8.815,-0.01168617925715369
-8.8125,-0.01296098531353942
-8.81,0.004434263084257642
-8.807499999999999,-0.002131178350192365
-8.805,-0.001360947889211983
-8.8025,0.01218588294828352
-8.800000000000001,0.02895408210630821
-8.797499999999999,0.01260403930115197
-8.795,-0.03179110286174253
-8.7925,-0.02566854956032881
-8.789999999999999,0.001281531840759379
-8.7875,0.009764422993315886
-8.785,0.02153741314363527
-8.782500000000001,0.02343016224964666
-8.779999999999999,-0.03824981948298706
-8.7775,-0.01622868742742697
-8.775,0.01446085877468792
-8.772500000000001,0.006284786737672559
-8.77,-0.003147800544192299
-8.7675,-0.005062703726717846
-8.765000000000001,-0.003723896000336564
-8.762499999999999,0.01518811727648496
-8.76,0.011307924913007
-8.7575,-0.00928653007259825
-8.755000000000001,-0.006145430751727869
-8.7525,-0.004824891676270807
-8.75,-0.002500474579800068
-8.7475,-0.0007491728166580625
-8.744999999999999,0.004380032668003598
-8.7425,0.01288499476733895
-8.74,0.00430877660807302
-8.737500000000001,-0.01086481482815511
-8.734999999999999,-0.01167970452446367
-8.7325,-0.0031372580392984
-8.73,-0.001191034427064639
-8.727499999999999,-7.71653469010346e-05
-8.725,0.0109564294055593
-8.7225,0.00822910846599282
-8.720000000000001,0.006232768754038056
-8.717499999999999,-0.01175176358321454
-8.715,-0.004651522452166806
-8.7125,0.003784625149366697
-8.710000000000001,-0.005513483822749195
-8.7075,-0.01283900618514259
-8.705,0.006744569011246886
-8.702500000000001,0.01276494339708478
-8.699999999999999,0.009786714379637884
-8.6975,0.007098455695469607
-8.695,-0.005075486008892655
-8.692500000000001,-0.02416283818469793
-8.69,-0.01258337754789008
-8.6875,0.02383419957235101
-8.685,0.01390695389835679
-8.682499999999999,-0.003338867407853641
-8.68,-0.00565713165689321
-8.6775,-0.006347073096247774
-8.675000000000001,0.002280934719547877
-8.672499999999999,-0.01274529527767512
-8.67,-0.006397389128630633
-8.6675,0.002469783492885649
-8.664999999999999,0.01721960139067589
-8.6625,0.0154115347192738
-8.66,0.01729600324106646
-8.657500000000001,-0.01860042632739809
-8.654999999999999,-0.04669275878902544
-8.6525,-0.005925702703690393
-8.65,0.01210388086624097
-8.647500000000001,0.01763975060013749
-8.645,0.02110202549495562
-8.6425,-0.01150194471428803
-8.640000000000001,0.005512628285861628
-8.637499999999999,0.01966350747883956
-8.635,-0.006689384378264026
-8.6325,-0.02136705066070032
-8.630000000000001,-0.009409517668796425
-8.6275,0.0003774059084974047
-8.625,0.005618761615800967
-8.6225,0.007298051307698467
-8.619999999999999,0.0007548801735741554
-8.6175,-0.001720975916275058
-8.615,-0.00612704642538664
-8.612500000000001,-0.003076542105964346
-8.609999999999999,0.001268191117478605
-8.6075,-0.002031691959318486
-8.605,0.008293942195182941
-8.602499999999999,0.002117532275105704
-8.6,0.003484649223069016
-8.5975,-0.003799787367428905
-8.595000000000001,-0.006870457650449087
-8.592499999999999,-0.005210933803505323
-8.59,0.001630105091769213
-8.5875,-0.007358314362879092
-8.585000000000001,0.01165705253387837
-8.5825,0.01344314598143873
-8.58,0.0002828993073409926
-8.577500000000001,-0.008467196682313593
-8.574999999999999,-0.003824381311397783
-8.5725,0.001343171638585162
-8.57,-0.01021745600423572
-8.567500000000001,-0.003701531712313182
-8.565,0.01054815121864071
-8.5625,0.01117873624501268
-8.56,0.004896929175719412
-8.557499999999999,-0.007615112405454319
-8.555,-0.008811906553765347
-8.5525,-0.003643140347322032
-8.550000000000001,-0.004750351521271073
-8.547499999999999,-0.01389646436580484
-8.545,0.02888398470018417
-8.5425,0.02973780269752709
-8.539999999999999,-0.01561387001326467
-8.5375,-0.007622026535162615
-8.535,-0.01261366231140456
-8.532500000000001,-0.007225165339610495
-8.529999999999999,-0.00686026515195259
-8.5275,0.006572638550249968
-8.525,0.01273636614953177
-8.522500000000001,0.009817081645929602
-8.52,0.00288374393122713
-8.5175,-0.0005535406966744772
-8.515000000000001,-0.009988867244088798
-8.512499999999999,-0.01135951481065514
-8.51,-0.005253796833450976
-8.5075,0.007338913872977756
-8.505000000000001,-0.00408814417396612
-8.5025,0.00858439424844617
-8.5,0.009456159238597271
-8.4975,-0.0003254143906713522
-8.494999999999999,-0.007711724755968445
-8.4925,-0.002909344315911936
-8.49,-0.00442524925411259
-8.487500000000001,-0.001075949546069704
-8.484999999999999,0.004713536171037412
-8.4825,0.0111819164385461
-8.48,-0.003787370943159913
-8.477499999999999,-0.00517163902522085
-8.475,0.004892325041576809
-8.4725,-0.002169328134672674
-8.470000000000001,-0.01218177328668683
-8.467499999999999,-0.006509108572309161
-8.465,0.01493521686755171
-8.4625,0.01199789231150393
-8.460000000000001,-4.598634127651186e-05
-8.4575,0.0002102142711345193
-8.455,-0.01041864942070845
-8.452500000000001,0.00499216986465414
-8.449999999999999,-0.01095836018418568
-8.4475,-0.001363527567487646
-8.445,0.02150514681892514
-8.442500000000001,-0.02817822648588463
-8.44,0.00879361148688804
-8.4375,0.004924834440010016
-8.435,0.005964842656025798
-8.432499999999999,-0.004523639985594402
-8.43,-0.008379643587946881
-8.4275,-1.322167477544139e-05
-8.425000000000001,0.00490718303811638
-8.422499999999999,0.008883811808613858
-8.42,-0.001765725675802866
-8.4175,-0.00249957871164561
-8.414999999999999,-0.003894484207546651
-8.4125,-0.009217864089267733
-8.41,-0.003139656158269321
-8.407500000000001,0.006491827219588409
-8.404999999999999,0.01354640752175229
-8.4025,0.006354865039283137
-8.4,-0.002776913003501
-8.397500000000001,-0.002609953010489118
-8.395,-0.01854652181516922
-8.3925,-0.00173080595712752
-8.390000000000001,0.006676788456111926
-8.387499999999999,0.006871871844187686
-8.385,-0.0106317714080198
-8.3825,0.01320285412033426
-8.380000000000001,0.007485957948711333
-8.3775,0.004783311488827101
-8.375,-0.01712347620580229
-8.3725,0.007778602926825972
-8.369999999999999,0.002409392455580598
-8.3675,-0.0215856108836859
-8.365,0.008615836398824852
-8.362500000000001,0.0131918580621709
-8.359999999999999,0.001059721496704195
-8.3575,-0.005524605035398849
-8.355,-0.001309020030792806
-8.352499999999999,0.01549241725441683
-8.35,-0.03386525146279049
-8.3475,-0.0137018301027943
-8.345000000000001,0.01963454808037457
-8.342499999999999,0.01244673604186821
-8.34,0.009442913964982532
-8.3375,0.000501084604458104
-8.335000000000001,0.001577657154005078
-8.3325,-0.01356463693545638
-8.33,-0.01331474806652796
-8.327500000000001,-0.00590528519503162
-8.324999999999999,0.01375573124379475
-8.3225,0.01068458814191533
-8.32,0.007614716581172454
-8.317500000000001,-0.0006351737854728172
-8.315,-0.01164282254161886
-8.3125,-0.01076523376661475
-8.31,-0.00626861888270265
-8.307499999999999,0.008310470811326751
-8.305,0.01205116067161478
-8.3025,0.00221248423566971
-8.300000000000001,0.000195330607869324
-8.297499999999999,-0.01118550539865798
-8.295,-0.006358037780490298
-8.2925,0.004113388363364648
-8.289999999999999,0.005997485667345055
-8.2875,-0.002095947810498159
-8.285,0.004530495657766629
-8.282500000000001,0.007096475562481738
-8.279999999999999,0.01155975817439284
-8.2775,2.741657785887257e-05
-8.275,-0.01020670619728322
-8.272500000000001,-0.02664358593345862
-8.27,-0.0132118422258413
-8.2675,0.02406859330791675
-8.265000000000001,0.005831694564217486
-8.262499999999999,0.01023391406686706
-8.26,-0.005053875615006934
-8.2575,0.004582459826139577
-8.255000000000001,-0.006753594378178812
-8.2525,-0.0121477044982951
-8.25,-0.004948899462746041
-8.2475,0.005762669743385908
-8.244999999999999,0.01346203236194069
-8.2425,0.008644801891121977
-8.24,-0.004842682828316878
-8.237500000000001,-0.00744732578642413
-8.234999999999999,-0.01178648054758857
-8.2325,-0.0001242224065845551
-8.23,0.00381170884110126
-8.227499999999999,0.00788798907478545
-8.225,0.01467203389920971
-8.2225,-0.001555007612977683
-8.220000000000001,-0.03612682953019848
-8.217499999999999,0.01961848492935973
-8.215,0.00289511918037991
-8.2125,0.002569351633242717
-8.210000000000001,-0.01768053798589499
-8.2075,-0.0005143494309503096
-8.205,0.01604074948456645
-8.202500000000001,0.00891551138814033
-8.199999999999999,0.0009322742288844569
-8.1975,3.355346617265629e-05
-8.195,-0.0002791235650110396
-8.192500000000001,-0.008780080802835905
-8.19,-0.01456420044838012
-8.1875,-0.01293100028852593
-8.185,0.01392760972733272
-8.182499999999999,0.01744140980806065
-8.18,0.009674948265877352
-8.1775,-0.00307147663742552
-8.175000000000001,-0.008247232723389073
-8.172499999999999,-0.01951034417379345
-8.17,-0.0007604131536833324
-8.1675,0.007912957684626661
-8.164999999999999,0.007713879101950634
-8.1625,0.00888793044809973
-8.16,0.005808328153437475
-8.157500000000001,0.002513500816838178
-8.154999999999999,-0.01445139625162504
-8.1525,-0.01446274065512932
-8.15,-0.006692036548511312
-8.147500000000001,0.002764469033823757
-8.145,0.01546921536640145
-8.1425,0.01153659241235457
-8.140000000000001,0.001467530466628696
-8.137499999999999,-0.004588363834712648
-8.135,-0.01119442980162052
-8.1325,-0.01753049111405831
-8.130000000000001,0.01059434533140711
-8.1275,0.01370550758279867
-8.125,0.005137359978075141
-8.1225,-0.006104255160387098
-8.119999999999999,-0.00534116626002973
-8.1175,0.00763122199420518
-8.115,-0.005909864315481492
-8.112500000000001,-0.01236848222254364
-8.109999999999999,0.007320310088372718
-8.1075,0.008898047922691473
-8.105,-0.002556679422151544
-8.102499999999999,0.003129259643443251
-8.1,0.003802520759346317
-8.0975,0.01104770049820567
-8.095000000000001,0.002769062928642093
-8.092499999999999,-0.04360054973341089
-8.09,-0.003754201062966672
-8.0875,0.002488285778422879
-8.085000000000001,0.01422954880088497
-8.0825,0.0189656207442835
-8.08,0.01101134175997054
-8.077500000000001,-0.01082531917346067
-8.074999999999999,-0.003244485931445214
-8.0725,-0.007956227040268047
-8.07,-0.0064197074799635
-8.067500000000001,0.002978819493642006
-8.065,0.002821926421845645
-8.0625,0.01017333400728464
-8.06,0.00227156707450864
-8.057499999999999,-0.003375891382684193
-8.055,-0.01031931201380533
-8.0525,-0.01285671158861409
-8.050000000000001,0.0168355550204108
-8.047499999999999,-0.001106056210415394
-8.045,-0.004528217445826137
-8.0425,0.01311091323990656
-8.039999999999999,-0.005267412848679168
-8.0375,-0.007210034849455436
-8.035,0.001337420306683015
-8.032500000000001,-0.0005885911392968764
-8.029999999999999,-0.005253603863466613
-8.0275,0.005875221939691964
-8.025,0.007290413653866665
-8.022500000000001,0.0134207966898102
-8.02,0.001717374486463328
-8.0175,-0.01986591488959378
-8.015000000000001,-0.01292292026938459
-8.012499999999999,0.005070295672873412
-8.01,0.0005822246003716409
-8.0075,-0.005394039986815743
-8.005000000000001,0.01385828167291135
-8.0025,0.01061085854430629
-8,-0.00312114994309118
-7.9975,-0.006479601234581777
-7.995,-0.0008157752687939259
-7.9925,-0.007114989314428752
-7.99,-0.002183283120152897
-7.9875,0.006692546108774504
-7.985,0.009163988045934521
-7.9825,2.974001375381206e-05
-7.98,0.001226244518537928
-7.9775,-0.003106666965302241
-7.975,-0.009717043946895791
-7.9725,-0.01237862928213527
-7.97,-0.006305234937298195
-7.9675,0.02157235150911604
-7.965,0.01393461693677561
-7.9625,0.001694030955950229
-7.96,-0.000921290586942438
-7.9575,-0.00355971210393688
-7.955,-0.005175465918032672
-7.9525,-0.02495724559387066
-7.95,-0.006919723329591223
-7.9475,0.01242727426086964
-7.945,0.01402312097856496
-7.9425,0.02821660670610254
-7.94,0.01129632814912607
-7.9375,-0.04128393571955055
-7.935,-0.0192975363282722
-7.9325,-0.006559013847362806
-7.93,0.004501482596920865
-7.9275,0.01068324448867461
-7.925,0.0149510673683591
-7.9225,0.01904065609327133
-7.92,0.002335843482973544
-7.9175,-0.006271065032281969
-7.915,-0.01732320142373996
-7.9125,-0.01636854994401485
-7.91,-0.001152280316920056
-7.9075,0.0107491050834209
-7.905,0.01051844690053832
-7.9025,0.008460285836747468
-7.9,0.00447028501440823
-7.8975,-0.007111206242187728
-7.895,-0.01882677466312312
-7.8925,0.008011122961096667
-7.89,0.007449248645343581
-7.8875,-0.004152891437847626
-7.885,-0.01277776854807099
-7.8825,-3.05284557842563e-05
-7.88,0.01486264379518228
-7.8775,0.007643509033861031
-7.875,-0.006253581265160538
-7.8725,-0.01907593942031278
-7.87,0.001111031112853748
